Prolific_ID,ID,Condition,Joke,Critical,Meaning1,Meaning2,key_resp_sentence.rt,slider_relatedness_responseValue,slider_relatedness_responseTime,key_resp_IsItJoke.keys,key_resp_IsItJoke.rt,slider_IsItFunny_responseValue,slider_IsItFunny_responseTime,DistanceFromCenter,Correct
5c5ca0ce4ee81200018eaf51,18.0,Joke,Why was the belt arrested? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,3.9048,6.0,6.5266,left,2.4504,2.0,2.2965,2.0,1
5c5ca0ce4ee81200018eaf51,12.0,Joke,"After seeing the salad dressing, the tomato turned red",DRESSING,NAKED,CAESAR,3.5939,2.0,3.0635,left,1.9064,3.0,10.1734,2.0,1
5c5ca0ce4ee81200018eaf51,23.0,Sense1,Why did your brother go to jail? Because he was framed,FRAMED,TRAPPED,WOODEN,3.2191,2.0,3.5959,right,2.5008,1.0,2.43,2.0,1
5c5ca0ce4ee81200018eaf51,24.0,Sense1,A mortuary can be thought of as a dead center,DEAD CENTER,COFFIN,MIDDLE,2.7804,3.0,5.8279,left,1.9297,3.0,3.7284,1.0,0
5c5ca0ce4ee81200018eaf51,34.0,Sense2,"I used to vote for the left, I'm all right now.",ALL RIGHT,OK,DIRECTION,3.1283,5.0,6.5955,left,1.6614,3.0,2.5125,1.0,0
5c5ca0ce4ee81200018eaf51,28.0,Sense1,"I used to be into chess, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,5.1824,2.0,2.4634,right,2.3967,1.0,2.4801,2.0,1
5c5ca0ce4ee81200018eaf51,38.0,Sense2,"-Did you grind the nutmeg recently?
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,6.4174,6.0,6.2434,right,2.372,1.0,2.73,2.0,1
5c5ca0ce4ee81200018eaf51,27.0,Sense1,She wasn't expecting me because I came unannounced; she looked surprised.,LOOKED,APPEARED,EXPRESSION,4.6506,2.0,4.3792,right,6.5146,1.0,2.2138,2.0,1
5c5ca0ce4ee81200018eaf51,36.0,Sense2,How do you make the bride fast? Take away her food.,FAST,QUICK,HUNGRY,4.3158,3.0,4.3123,right,1.7844,1.0,6.0605,1.0,1
5c5ca0ce4ee81200018eaf51,23.0,Joke,Why did the painting go to jail? Because it was framed,FRAMED,TRAPPED,WOODEN,2.5198,3.0,2.2468,left,1.7736,2.0,2.5802,1.0,1
5c5ca0ce4ee81200018eaf51,39.0,Sense1,The University Student was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,3.231,2.0,3.2966,right,2.2286,1.0,1.8973,2.0,1
5c5ca0ce4ee81200018eaf51,36.0,Sense1,How do you make the car fast? Take away the brakes.,FAST,QUICK,HUNGRY,5.8335,1.0,7.3434,right,2.6312,1.0,2.48,3.0,1
5c5ca0ce4ee81200018eaf51,24.0,Joke,The graveyard is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,3.6228,2.0,3.6958,left,2.1359,3.0,2.5961,2.0,1
5c5ca0ce4ee81200018eaf51,6.0,Sense2,The problem with some people is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,1.9888,6.0,2.813,right,3.4195,1.0,2.2138,2.0,1
5c5ca0ce4ee81200018eaf51,22.0,Joke,The skeleton didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,2.1663,3.0,3.4794,left,1.2147,3.0,1.9138,1.0,1
5c5ca0ce4ee81200018eaf51,1.0,Sense2,"- Is this safe to eat? 
- Yes, I had it for breakfast",SAFE,BANK,HARMLESS,2.5593,7.0,2.1464,right,6.5947,1.0,1.9301,3.0,1
5c5ca0ce4ee81200018eaf51,8.0,Sense2,"The foreman told him to go to the mine. He said: ""that's what you pay me for""",MINE,BELONG,QUARRY,4.7997,7.0,3.2295,right,2.4793,1.0,3.7125,3.0,1
5c5ca0ce4ee81200018eaf51,30.0,Joke,"I wondered why the car was getting bigger, and then it hit me.",IT HIT ME,REALISE,STRIKE,2.1381,5.0,4.1285,left,1.423,3.0,2.6465,1.0,1
5c5ca0ce4ee81200018eaf51,26.0,Joke,I got fired from the calendar factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,6.5132,5.0,7.4765,left,1.4496,3.0,2.0137,1.0,1
5c5ca0ce4ee81200018eaf51,2.0,Sense2,The key to a happy life is to stay positive,POSITIVE,STEROIDS,ATTITUDE,2.5799,7.0,3.1467,right,2.5223,1.0,2.1637,3.0,1
5c5ca0ce4ee81200018eaf51,9.0,Sense2,"I don't like people who take my stuff, for example: airport security.",TAKE,SNATCH,USE,3.9394,1.0,3.3123,right,3.9152,1.0,2.2632,3.0,1
5c5ca0ce4ee81200018eaf51,38.0,Sense1,"-There is only sea here 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,3.4523,1.0,7.6596,right,0.8806,1.0,3.4289,3.0,1
5c5ca0ce4ee81200018eaf51,35.0,Sense1,The teacher loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,3.0502,1.0,4.4789,right,1.8901,1.0,3.7766,3.0,1
5c5ca0ce4ee81200018eaf51,7.0,Sense2,The teacher was fired because she could not control her pupils,PUPILS,STUDENTS,EYES,4.7027,2.0,4.1958,right,2.6387,1.0,2.5282,2.0,1
5c5ca0ce4ee81200018eaf51,40.0,Sense1,Local man arrested: charged with battery,BATTERY,ASSAULT,POWERED,2.0464,1.0,2.9296,right,2.2841,1.0,3.7624,3.0,1
5c5ca0ce4ee81200018eaf51,25.0,Joke,She had a photographic memory but never developed it.,DEVELOPED,IMPROVE,FILM,1.9618,6.0,3.8793,left,2.3867,4.0,3.7787,2.0,1
5c5ca0ce4ee81200018eaf51,21.0,Joke,The calendar was worried. Its days were numbered.,NUMBERED,LIMITED,SEQUENCE,2.3452,3.0,4.6784,left,2.2859,2.0,3.9954,1.0,1
5c5ca0ce4ee81200018eaf51,10.0,Sense2,"-Order in the court! 
-I apologise, I will be silent, your Honour. ",ORDER,ASK,JUDGE,4.1131,3.0,4.2628,right,3.1837,1.0,2.1473,1.0,1
5c5ca0ce4ee81200018eaf51,34.0,Sense1,"I was sick for a long time, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.0061,1.0,10.0243,right,2.567,1.0,1.6642,3.0,1
5c5ca0ce4ee81200018eaf51,29.0,Joke,"I couldn't figure out how to use the seatbelt, but then it clicked.",IT CLICKED,INSIGHT,SOUND,2.1982,6.0,2.9464,left,2.3044,3.0,2.4468,2.0,1
5c5ca0ce4ee81200018eaf51,37.0,Sense1,It's hard for people with neon clothes to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,2.7641,2.0,2.9969,right,3.1804,1.0,3.1137,2.0,1
5c5ca0ce4ee81200018eaf51,4.0,Sense2,"The oven was ready for the pizza, it was wood fired",FIRED,BURN,UNEMPLOYED,7.4124,6.0,4.229,right,2.382,1.0,2.5473,2.0,1
5c5ca0ce4ee81200018eaf51,31.0,Sense1,"I wanted to learn how to operate the new machine, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,4.3172,1.0,2.3971,right,1.4853,1.0,2.1635,3.0,1
5c5ca0ce4ee81200018eaf51,27.0,Joke,I told her that she was drawing her eyebrows too high; she looked surprised,LOOKED,APPEARED,EXPRESSION,2.6374,5.0,10.4907,left,2.2987,5.0,2.9962,1.0,1
5c5ca0ce4ee81200018eaf51,28.0,Joke,"I used to be a banker, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,2.5816,3.0,4.2292,left,1.4369,3.0,2.8967,1.0,1
5c5ca0ce4ee81200018eaf51,3.0,Sense2,Two cellphones were tested. The reception was fantastic,RECEPTION,SIGNAL,PARTY,2.0173,3.0,4.1958,right,3.1192,1.0,1.9477,1.0,1
5c5ca0ce4ee81200018eaf51,33.0,Sense1,I tried to sing a very difficult song but I couldn't nail it.,NAIL IT,SUCCEED,RUST,3.7055,1.0,3.5462,right,3.2114,1.0,1.9465,3.0,1
5c5ca0ce4ee81200018eaf51,5.0,Sense2,Two soldiers in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,3.553,2.0,8.0925,right,31.8656,1.0,1.9465,2.0,1
5c5ca0ce4ee81200018eaf51,32.0,Sense1,"I thought I'd have cashews and almonds in my balanced meal, but that's just nuts",NUTS!,SQUIRREL,CRAZY,6.2182,3.0,3.2135,left,2.0596,2.0,2.4611,1.0,0
5c5ca0ce4ee81200018eaf51,31.0,Joke,"I wanted to learn to use the gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,6.6595,2.0,1.764,left,1.7996,3.0,2.4631,2.0,1
5c5ca0ce4ee81200018eaf51,9.0,Sense1,"I don't like people who take drugs, for example: cocaine addicts",TAKE,SNATCH,USE,3.5687,6.0,2.481,right,2.4844,1.0,1.9482,2.0,1
5c5ca0ce4ee81200018eaf51,12.0,Sense2,"After seeing the woman dressing, the man turned red",DRESSING,NAKED,CAESAR,2.5619,1.0,5.328,right,1.3523,1.0,1.5477,3.0,1
5c5ca0ce4ee81200018eaf51,2.0,Sense1,Sometimes in sports anti-doping tests are positive,POSITIVE,STEROIDS,ATTITUDE,5.2535,5.0,6.6104,right,5.2645,1.0,1.631,1.0,1
5c5ca0ce4ee81200018eaf51,36.0,Joke,How do you make the turtle fast? Take away its food.,FAST,QUICK,HUNGRY,3.8185,3.0,2.9131,left,1.6125,2.0,2.1807,1.0,1
5c5ca0ce4ee81200018eaf51,14.0,Sense2,"I heard he wanted a roll for lunch, I went to the bakery",ROLL,BREAD,SUCCESS,15.7719,1.0,2.3805,right,1.7792,1.0,1.9973,3.0,1
5c5ca0ce4ee81200018eaf51,18.0,Sense2,Why was the convict arrested? For holding up a bank,HOLDING UP,FASTEN,ROB,2.2974,1.0,8.9253,right,2.7636,1.0,4.5485,3.0,1
5c5ca0ce4ee81200018eaf51,10.0,Sense1,"-Order in the cafeteria 
-Ham and cheese on rye, please. ",ORDER,ASK,JUDGE,15.2165,1.0,2.0985,right,1.5407,1.0,2.0957,3.0,1
5c5ca0ce4ee81200018eaf51,15.0,Sense2,"I asked the librarian for books about cooking. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,2.8949,7.0,2.0139,right,1.6549,1.0,1.5645,3.0,1
5c5ca0ce4ee81200018eaf51,17.0,Sense2,Secret agents don't date because they don't want to give away their covers,COVERS,DUVET,IDENTITY,2.7529,6.0,5.4947,right,2.9494,1.0,2.1469,2.0,1
5c5ca0ce4ee81200018eaf51,34.0,Joke,"I lost my left hand in an accident, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.7424,2.0,4.4618,left,2.5479,3.0,2.0468,2.0,1
5c5ca0ce4ee81200018eaf51,33.0,Joke,I tried to be a carpenter but I couldn't nail it.,NAIL IT,SUCCEED,RUST,1.8808,4.0,1.4145,left,6.4564,2.0,2.8452,0.0,1
5c5ca0ce4ee81200018eaf51,1.0,Sense1,"- Is this safe locked? 
- No, I left it open on purpose",SAFE,BANK,HARMLESS,4.0465,1.0,3.9128,right,2.034,1.0,1.5814,3.0,1
5c5ca0ce4ee81200018eaf51,39.0,Joke,Humpty Dumpty was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,20.8462,4.0,3.447,left,8.8932,3.0,9.2405,0.0,1
5c5ca0ce4ee81200018eaf51,40.0,Joke,Energizer bunny arrested: charged with battery,BATTERY,ASSAULT,POWERED,2.0718,3.0,4.7283,left,1.4901,3.0,2.3476,1.0,1
5c5ca0ce4ee81200018eaf51,19.0,Sense2,The actor ran from left to right: he was going across the stage,STAGE,THEATER,PHASE,5.0703,2.0,4.3284,right,1.3503,1.0,1.6471,2.0,1
5c5ca0ce4ee81200018eaf51,5.0,Sense1,Two fish in a tank. One says: When do you think we'll get fed?,TANK,WAR,WATER,2.7065,7.0,2.2311,right,1.6226,1.0,1.8139,3.0,1
5c5ca0ce4ee81200018eaf51,32.0,Joke,"I thought about going on an all-almond diet, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,23.2348,6.0,2.5138,left,2.5289,3.0,1.9966,2.0,1
5c5ca0ce4ee81200018eaf51,11.0,Sense2,The circus hires clowns because they are funny,FUNNY,WEIRD,LAUGHTER,2.4001,6.0,3.2629,right,2.0818,1.0,1.7803,2.0,1
5c5ca0ce4ee81200018eaf51,3.0,Sense1,Two friends got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,3.6112,7.0,2.3466,right,4.2205,1.0,2.1974,3.0,1
5c5ca0ce4ee81200018eaf51,38.0,Joke,"-This coffee tastes like mud 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,2.8376,3.0,5.3279,left,2.2633,3.0,2.664,1.0,1
5c5ca0ce4ee81200018eaf51,35.0,Joke,The communist loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,4.2215,6.0,2.4141,left,1.688,5.0,1.964,2.0,1
5c5ca0ce4ee81200018eaf51,16.0,Sense2,You can't breathe on the moon because there's no atmosphere,ATMOSPHERE,LIVELY,OXYGEN,3.3548,6.0,4.5617,right,1.4322,1.0,1.7309,2.0,1
5c5ca0ce4ee81200018eaf51,4.0,Sense1,"The lawyer was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,3.0381,7.0,2.4966,right,1.5467,1.0,2.6798,3.0,1
5c5ca0ce4ee81200018eaf51,7.0,Sense1,The woman was cross-eyed because she could not control her pupils,PUPILS,STUDENTS,EYES,2.6122,6.0,3.8129,right,3.8932,1.0,2.2467,2.0,1
5c5ca0ce4ee81200018eaf51,13.0,Sense2,The bank had to fire a few employees because it had too many tellers,TELLERS,GOSSIP,CASHIER,3.5732,6.0,1.8651,right,2.4028,1.0,1.9634,2.0,1
5c5ca0ce4ee81200018eaf51,37.0,Joke,It's hard for leopards to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,2.7516,6.0,3.0303,left,1.9721,3.0,1.8139,2.0,1
5c5ca0ce4ee81200018eaf51,20.0,Sense2,Mac users get fewer viruses because they don't have Windows,WINDOWS,COMPUTER,GLASS,3.7057,2.0,3.9955,right,1.7957,1.0,11.3059,2.0,1
5c5ca0ce4ee81200018eaf51,8.0,Sense1,I told her I was going to make her mine. She loved the idea of marrying me,MINE,BELONG,QUARRY,2.7444,2.0,2.4633,right,2.1748,1.0,1.7464,2.0,1
5c5ca0ce4ee81200018eaf51,6.0,Sense1,The problem with thieves is that they always take other people's things,TAKE,STOLEN,PERSPECTIVE,2.7755,1.0,2.114,right,2.9411,1.0,1.8296,3.0,1
67e282f63445e665072a9861,2.0,Joke,The key to excel in sports is to stay positive,POSITIVE,STEROIDS,ATTITUDE,4.631,6.0,3.6636,right,1.9669,1.0,3.5305,2.0,0
67e282f63445e665072a9861,1.0,Joke,"- Is this safe to eat?
- No, it's for storing valuable objects",SAFE,BANK,HARMLESS,5.1378,6.0,5.4236,right,1.6016,1.0,2.9014,2.0,0
67e282f63445e665072a9861,15.0,Sense1,"I asked the chief about the spies. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,4.7937,7.0,4.4239,right,1.9804,1.0,2.2273,3.0,1
67e282f63445e665072a9861,10.0,Joke,"-Order in the court!
-Ham and cheese on rye, your Honour.",ORDER,ASK,JUDGE,5.6185,2.0,5.3734,left,1.7987,6.0,2.7059,2.0,1
67e282f63445e665072a9861,22.0,Sense2,Jellyfish can't digest food internally. They don't have guts,GUTS,COURAGE,ORGANS,3.813,6.0,5.381,right,1.5715,1.0,1.9895,2.0,1
67e282f63445e665072a9861,20.0,Sense1,Prisoners don't get enough light because they don't have windows,WINDOWS,COMPUTER,GLASS,20.5253,6.0,7.1679,right,4.9218,1.0,2.0185,2.0,1
67e282f63445e665072a9861,24.0,Sense2,The square is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,2.6602,7.0,3.6954,right,2.2257,1.0,2.2001,3.0,1
67e282f63445e665072a9861,7.0,Joke,The teacher's eyes were crossed because she could not control her pupils,PUPILS,STUDENTS,EYES,4.6834,4.0,6.7547,left,0.9006,6.0,2.6913,0.0,1
67e282f63445e665072a9861,4.0,Joke,"Joan d'Arc was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,2.4067,4.0,6.0467,left,1.5239,1.0,3.5328,0.0,1
67e282f63445e665072a9861,21.0,Sense2,The calendar was useful. Its pages were numbered.,NUMBERED,LIMITED,SEQUENCE,0.6783,6.0,5.8615,right,2.6506,1.0,2.4266,2.0,1
67e282f63445e665072a9861,6.0,Joke,The problem with kleptomaniacs is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,3.1208,2.0,6.2452,right,2.8656,1.0,3.3945,2.0,0
67e282f63445e665072a9861,28.0,Sense2,"I used to make money off my savings, but I lost the interest",INTEREST,ENTHUSIASM,EARNINGS,2.8581,4.0,4.806,left,1.3108,6.0,2.2042,0.0,0
67e282f63445e665072a9861,13.0,Sense1,The receptionist considered himself a teller of hard truths,TELLERS,GOSSIP,CASHIER,4.7984,6.0,3.2576,left,1.3247,4.0,2.2049,2.0,0
67e282f63445e665072a9861,5.0,Joke,Two fish in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,3.5177,6.0,3.6888,left,1.3414,5.0,1.565,2.0,1
67e282f63445e665072a9861,11.0,Sense1,Cannibals don't eat rotten eggs because they taste funny,FUNNY,WEIRD,LAUGHTER,4.1855,2.0,5.1793,left,1.9918,1.0,1.7942,2.0,0
67e282f63445e665072a9861,17.0,Sense1,Sleepy people don't want to give up their bed covers,COVERS,DUVET,IDENTITY,3.0709,1.0,3.446,right,1.3162,1.0,2.2264,3.0,1
67e282f63445e665072a9861,29.0,Sense2,"I thought pressing the camera button was doing nothing, but then it clicked.",IT CLICKED,INSIGHT,SOUND,3.114,7.0,4.9944,left,1.3516,6.0,2.2372,3.0,0
67e282f63445e665072a9861,26.0,Sense2,I did not destroy the calendar. All I did was rip a day off.,DAY OFF,LEAVE,RIP,2.3959,2.0,6.5536,left,1.323,2.0,2.415,2.0,0
67e282f63445e665072a9861,18.0,Sense1,Why was the belt created? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,6.0118,1.0,3.9812,right,1.3443,1.0,3.1177,3.0,1
67e282f63445e665072a9861,3.0,Joke,Two cellphones got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,4.1767,4.0,5.6881,left,1.7631,5.0,1.7868,0.0,1
67e282f63445e665072a9861,8.0,Joke,I told her I was going to make her mine. She has extracted two rubies so far,MINE,BELONG,QUARRY,5.4208,6.0,4.331,left,3.0072,6.0,2.5129,2.0,1
67e282f63445e665072a9861,27.0,Sense2,I told her that she was drawing her eyebrows too high; she looked angry,LOOKED,APPEARED,EXPRESSION,2.4534,4.0,4.1357,right,1.8164,1.0,2.0208,0.0,1
67e282f63445e665072a9861,25.0,Sense2,She had a photographic negative but never developed it.,DEVELOPED,IMPROVE,FILM,3.3144,2.0,3.9081,right,2.5234,1.0,2.2843,2.0,1
67e282f63445e665072a9861,19.0,Sense1,The toddler would only eat pasta: he was going through a stage,STAGE,THEATER,PHASE,10.9935,7.0,4.9332,right,1.349,1.0,2.0315,3.0,1
67e282f63445e665072a9861,12.0,Sense1,"After seeing the salad dressing, the chef was satisfied",DRESSING,NAKED,CAESAR,8.525,6.0,2.8395,right,1.3238,1.0,2.2029,2.0,1
67e282f63445e665072a9861,23.0,Sense2,Why did the painting cost extra? Because it was framed,FRAMED,TRAPPED,WOODEN,2.8416,6.0,7.5762,right,0.701,1.0,2.4634,2.0,1
67e282f63445e665072a9861,30.0,Sense2,"I saw the car didn't stop at the red light, and then it hit me.",IT HIT ME,REALISE,STRIKE,2.4548,6.0,6.5566,right,1.0991,1.0,2.0153,2.0,1
67e282f63445e665072a9861,14.0,Sense1,"I heard he was on a roll, turns out his last three books were bestsellers.",ROLL,BREAD,SUCCESS,4.0254,6.0,2.3743,right,1.5401,1.0,2.0264,2.0,1
67e282f63445e665072a9861,16.0,Sense1,"The restaurant at the resort had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,2.6305,1.0,3.675,right,1.1294,1.0,2.9232,3.0,1
67e282f63445e665072a9861,9.0,Joke,"I don't like people who take drugs, for example: airport security.",TAKE,SNATCH,USE,4.0739,2.0,2.9697,left,0.9249,7.0,2.2121,2.0,1
67e282f63445e665072a9861,26.0,Sense1,I got fired from the chocolate factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,4.9759,1.0,3.0392,right,1.8158,1.0,3.1613,3.0,1
67e282f63445e665072a9861,19.0,Joke,The actor fell through the floorboards: he was going through a stage,STAGE,THEATER,PHASE,2.6638,7.0,3.4834,right,2.059,1.0,2.6926,3.0,0
67e282f63445e665072a9861,17.0,Joke,Secret agents don't sleep because they don't want to give away their covers,COVERS,DUVET,IDENTITY,4.5545,2.0,3.4557,left,1.3454,4.0,1.5873,2.0,1
67e282f63445e665072a9861,37.0,Sense2,It's hard for leopards to have plain fur as they're always spotted.,SPOTTED,SEEN,PATTERNED,3.8253,4.0,4.5715,left,3.1234,4.0,1.3414,0.0,0
67e282f63445e665072a9861,14.0,Joke,"I heard he was on a roll, turns out he fell asleep at the bakery.",ROLL,BREAD,SUCCESS,5.0557,4.0,4.1089,left,1.8518,4.0,1.1116,0.0,1
67e282f63445e665072a9861,22.0,Sense1,The man didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,3.2944,1.0,4.1447,right,1.759,1.0,2.3978,3.0,1
67e282f63445e665072a9861,25.0,Sense1,She had a bright mind but never developed it.,DEVELOPED,IMPROVE,FILM,2.3905,1.0,4.4081,right,5.4478,1.0,2.4442,3.0,1
67e282f63445e665072a9861,32.0,Sense2,"Some people believe the earth is flat, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,4.8891,7.0,3.2672,right,1.3282,1.0,2.0243,3.0,1
67e282f63445e665072a9861,20.0,Joke,Mac users don't get enough sunlight because they don't have Windows,WINDOWS,COMPUTER,GLASS,5.1535,3.0,5.2473,left,2.2125,6.0,2.728,1.0,1
67e282f63445e665072a9861,16.0,Joke,"The restaurant on the moon had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,2.6919,5.0,3.447,left,1.7663,5.0,2.0412,1.0,1
67e282f63445e665072a9861,21.0,Sense1,The man on death row was worried. His days were numbered.,NUMBERED,LIMITED,SEQUENCE,3.3293,1.0,4.3892,right,1.3506,1.0,2.4656,3.0,1
67e282f63445e665072a9861,33.0,Sense2,"I tried a bigger hammer to fix the painting to the wall, but I couldn't nail it.",NAIL IT,SUCCEED,RUST,4.4314,1.0,4.3429,left,5.6069,1.0,2.035,3.0,0
67e282f63445e665072a9861,13.0,Joke,The bank couldn't keep any secrets because it had too many tellers,TELLERS,GOSSIP,CASHIER,4.6652,7.0,4.9594,left,1.143,4.0,0.907,3.0,1
67e282f63445e665072a9861,15.0,Joke,"I asked the librarian for books about paranoia. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,4.6669,6.0,3.508,right,1.386,1.0,2.2933,2.0,0
67e282f63445e665072a9861,31.0,Sense2,"I wanted to buy a car with a gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,7.1269,4.0,2.1706,right,2.0787,1.0,4.5376,0.0,1
67e282f63445e665072a9861,40.0,Sense2,No need to plug in the toy: its battery is charged,BATTERY,ASSAULT,POWERED,2.6209,7.0,3.261,right,1.5563,1.0,1.9936,3.0,1
67e282f63445e665072a9861,30.0,Sense1,"I had no idea who could have done this, and then it hit me.",IT HIT ME,REALISE,STRIKE,3.5152,1.0,3.3041,right,1.1157,1.0,2.0001,3.0,1
67e282f63445e665072a9861,11.0,Joke,Cannibals don't eat clowns because they taste funny,FUNNY,WEIRD,LAUGHTER,4.158,2.0,4.3081,left,2.6164,3.0,1.5674,2.0,1
67e282f63445e665072a9861,39.0,Sense2,The man had broken his hip in the winter. He had a great fall.,FALL,AUTUMN,SLIP,4.4487,4.0,2.3762,left,2.0622,4.0,0.6838,0.0,0
67e282f63445e665072a9861,35.0,Sense2,Communists love economic equality because there are no classes,CLASSES,SCHOOL,STATUS,5.9231,7.0,4.5433,right,3.1809,1.0,2.9266,3.0,1
67e282f63445e665072a9861,29.0,Sense1,"I couldn't figure out how to solve the math problem, but then it clicked.",IT CLICKED,INSIGHT,SOUND,3.9819,1.0,4.1392,right,1.827,1.0,2.9215,3.0,1
67e282f63445e665072a9861,18.0,Joke,Why was the belt arrested? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,4.1631,4.0,1.9673,left,2.6891,5.0,1.9848,0.0,1
67e282f63445e665072a9861,12.0,Joke,"After seeing the salad dressing, the tomato turned red",DRESSING,NAKED,CAESAR,1.9845,4.0,4.3533,left,1.1365,4.0,0.8978,0.0,1
67e282f63445e665072a9861,23.0,Sense1,Why did your brother go to jail? Because he was framed,FRAMED,TRAPPED,WOODEN,5.4743,1.0,4.9616,right,4.6228,1.0,2.2113,3.0,1
67e282f63445e665072a9861,24.0,Sense1,A mortuary can be thought of as a dead center,DEAD CENTER,COFFIN,MIDDLE,3.7247,7.0,3.5036,right,2.429,1.0,2.4187,3.0,1
67e282f63445e665072a9861,34.0,Sense2,"I used to vote for the left, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.8689,1.0,5.0166,left,1.9936,4.0,1.3293,3.0,0
67e282f63445e665072a9861,28.0,Sense1,"I used to be into chess, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,2.388,1.0,3.2636,right,3.534,1.0,2.1924,3.0,1
67e282f63445e665072a9861,38.0,Sense2,"-Did you grind the nutmeg recently?
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,6.7508,7.0,3.2408,right,1.4015,1.0,5.5118,3.0,1
67e282f63445e665072a9861,27.0,Sense1,She wasn't expecting me because I came unannounced; she looked surprised.,LOOKED,APPEARED,EXPRESSION,4.0189,1.0,4.1159,right,1.3484,1.0,2.5076,3.0,1
67e282f63445e665072a9861,36.0,Sense2,How do you make the bride fast? Take away her food.,FAST,QUICK,HUNGRY,6.0945,4.0,2.1659,right,3.3387,1.0,2.4217,0.0,1
67e282f63445e665072a9861,23.0,Joke,Why did the painting go to jail? Because it was framed,FRAMED,TRAPPED,WOODEN,2.9065,2.0,8.431,left,1.3396,5.0,2.6573,2.0,1
67e282f63445e665072a9861,39.0,Sense1,The University Student was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,7.3258,1.0,3.6943,left,1.5745,5.0,1.7944,3.0,0
