Prolific_ID,ID,Condition,Joke,Critical,Meaning1,Meaning2,key_resp_sentence.rt,key_resp_relatedness.keys,key_resp_relatedness.rt,key_resp_IsItJoke.keys,key_resp_IsItJoke.rt,slider_IsItFunny_responseValue,slider_IsItFunny_responseTime,Correct
66ef36768bc403140fa01e35,23.0,Joke,Why did the painting go to jail? Because it was framed,FRAMED,TRAPPED,WOODEN,3.0128,left,0.9093,left,1.0152,5.0,0.759,1
66ef36768bc403140fa01e35,39.0,Sense1,The University Student was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,4.0798,left,0.6509,left,1.7294,2.0,3.6628,0
66ef36768bc403140fa01e35,36.0,Sense1,How do you make the car fast? Take away the brakes.,FAST,QUICK,HUNGRY,4.0344,left,0.9139,right,1.7419,2.0,1.5687,1
66ef36768bc403140fa01e35,24.0,Joke,The graveyard is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,3.7968,left,2.1385,left,1.3498,4.0,0.7026,1
66ef36768bc403140fa01e35,6.0,Sense2,The problem with some people is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,3.4372,right,1.1,right,0.9193,1.0,1.2223,1
66ef36768bc403140fa01e35,22.0,Joke,The skeleton didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,3.8598,right,1.1724,left,1.0315,5.0,1.9256,1
66ef36768bc403140fa01e35,1.0,Sense2,"- Is this safe to eat? 
- Yes, I had it for breakfast",SAFE,BANK,HARMLESS,3.7926,right,0.9182,right,0.931,1.0,1.1726,1
66ef36768bc403140fa01e35,8.0,Sense2,"The foreman told him to go to the mine. He said: ""that's what you pay me for""",MINE,BELONG,QUARRY,7.1754,right,1.1839,right,1.1432,1.0,1.1128,1
66ef36768bc403140fa01e35,30.0,Joke,"I wondered why the car was getting bigger, and then it hit me.",IT HIT ME,REALISE,STRIKE,3.4385,right,1.0355,left,3.0399,4.0,1.1773,1
66ef36768bc403140fa01e35,26.0,Joke,I got fired from the calendar factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,4.7848,right,3.0535,left,1.1455,6.0,1.0111,1
66ef36768bc403140fa01e35,2.0,Sense2,The key to a happy life is to stay positive,POSITIVE,STEROIDS,ATTITUDE,3.8329,right,1.1026,right,0.9974,1.0,1.1152,1
66ef36768bc403140fa01e35,9.0,Sense2,"I don't like people who take my stuff, for example: airport security.",TAKE,SNATCH,USE,3.9226,left,1.4684,left,1.6663,4.0,2.8728,0
66ef36768bc403140fa01e35,38.0,Sense1,"-There is only sea here 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,6.6609,left,4.0167,left,3.0875,2.0,1.281,0
66ef36768bc403140fa01e35,35.0,Sense1,The teacher loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,4.7577,left,0.8158,right,1.1321,1.0,1.1874,1
66ef36768bc403140fa01e35,7.0,Sense2,The teacher was fired because she could not control her pupils,PUPILS,STUDENTS,EYES,3.699,left,0.6137,right,1.3292,1.0,1.1876,1
66ef36768bc403140fa01e35,40.0,Sense1,Local man arrested: charged with battery,BATTERY,ASSAULT,POWERED,3.2117,left,0.8269,right,1.0338,1.0,1.1749,1
66ef36768bc403140fa01e35,25.0,Joke,She had a photographic memory but never developed it.,DEVELOPED,IMPROVE,FILM,2.9097,left,0.905,left,0.8027,3.0,1.1793,1
66ef36768bc403140fa01e35,21.0,Joke,The calendar was worried. Its days were numbered.,NUMBERED,LIMITED,SEQUENCE,3.1469,left,1.178,left,1.3486,4.0,0.6729,1
66ef36768bc403140fa01e35,10.0,Sense2,"-Order in the court! 
-I apologise, I will be silent, your Honour. ",ORDER,ASK,JUDGE,4.813,right,1.5767,right,1.3804,1.0,0.9813,1
66ef36768bc403140fa01e35,34.0,Sense1,"I was sick for a long time, I'm all right now.",ALL RIGHT,OK,DIRECTION,2.9256,left,0.9198,right,1.301,1.0,1.2279,1
66ef36768bc403140fa01e35,29.0,Joke,"I couldn't figure out how to use the seatbelt, but then it clicked.",IT CLICKED,INSIGHT,SOUND,2.9109,left,0.9821,left,1.3468,5.0,1.0655,1
66ef36768bc403140fa01e35,37.0,Sense1,It's hard for people with neon clothes to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,4.1835,left,0.9001,right,0.9843,1.0,1.2358,1
66ef36768bc403140fa01e35,4.0,Sense2,"The oven was ready for the pizza, it was wood fired",FIRED,BURN,UNEMPLOYED,6.1669,left,0.9582,right,1.0998,1.0,1.1354,1
66ef36768bc403140fa01e35,31.0,Sense1,"I wanted to learn how to operate the new machine, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,3.2304,left,0.9358,right,1.8689,1.0,1.2834,1
66ef36768bc403140fa01e35,27.0,Joke,I told her that she was drawing her eyebrows too high; she looked surprised,LOOKED,APPEARED,EXPRESSION,3.9015,left,1.8368,left,1.0794,5.0,0.9035,1
66ef36768bc403140fa01e35,28.0,Joke,"I used to be a banker, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,3.7969,right,0.94,left,1.266,4.0,0.8596,1
66ef36768bc403140fa01e35,3.0,Sense2,Two cellphones were tested. The reception was fantastic,RECEPTION,SIGNAL,PARTY,3.6376,left,1.0075,right,1.0977,1.0,1.0954,1
66ef36768bc403140fa01e35,33.0,Sense1,I tried to sing a very difficult song but I couldn't nail it.,NAIL IT,SUCCEED,RUST,3.8459,left,0.9475,right,1.3339,1.0,1.1931,1
66ef36768bc403140fa01e35,5.0,Sense2,Two soldiers in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,2.7716,left,0.9702,right,1.2576,1.0,1.1755,1
66ef36768bc403140fa01e35,32.0,Sense1,"I thought I'd have cashews and almonds in my balanced meal, but that's just nuts",NUTS!,SQUIRREL,CRAZY,4.6415,left,1.2348,left,2.1734,5.0,0.6788,0
66ef36768bc403140fa01e35,31.0,Joke,"I wanted to learn to use the gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,4.8558,right,3.6645,left,1.7395,3.0,0.6902,1
66ef36768bc403140fa01e35,9.0,Sense1,"I don't like people who take drugs, for example: cocaine addicts",TAKE,SNATCH,USE,2.9803,right,1.1771,right,1.2091,1.0,1.0788,1
66ef36768bc403140fa01e35,12.0,Sense2,"After seeing the woman dressing, the man turned red",DRESSING,NAKED,CAESAR,2.7602,left,0.5482,right,1.1477,1.0,1.0409,1
66ef36768bc403140fa01e35,2.0,Sense1,Sometimes in sports anti-doping tests are positive,POSITIVE,STEROIDS,ATTITUDE,4.4083,left,1.0162,right,1.0036,1.0,0.8692,1
66ef36768bc403140fa01e35,36.0,Joke,How do you make the turtle fast? Take away its food.,FAST,QUICK,HUNGRY,6.7357,right,1.4398,left,1.0457,4.0,0.9474,1
66ef36768bc403140fa01e35,14.0,Sense2,"I heard he wanted a roll for lunch, I went to the bakery",ROLL,BREAD,SUCCESS,4.9145,left,0.6468,right,1.1941,1.0,1.0629,1
66ef36768bc403140fa01e35,18.0,Sense2,Why was the convict arrested? For holding up a bank,HOLDING UP,FASTEN,ROB,3.647,right,1.0849,right,0.8735,1.0,1.1188,1
66ef36768bc403140fa01e35,10.0,Sense1,"-Order in the cafeteria 
-Ham and cheese on rye, please. ",ORDER,ASK,JUDGE,4.7159,left,1.1924,right,3.4541,1.0,1.9782,1
66ef36768bc403140fa01e35,15.0,Sense2,"I asked the librarian for books about cooking. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,3.7917,right,1.4761,right,2.8051,1.0,1.3476,1
66ef36768bc403140fa01e35,17.0,Sense2,Secret agents don't date because they don't want to give away their covers,COVERS,DUVET,IDENTITY,5.4797,right,0.6973,right,1.4222,1.0,1.2242,1
66ef36768bc403140fa01e35,34.0,Joke,"I lost my left hand in an accident, I'm all right now.",ALL RIGHT,OK,DIRECTION,5.7609,left,1.1888,left,1.2547,7.0,1.259,1
66ef36768bc403140fa01e35,33.0,Joke,I tried to be a carpenter but I couldn't nail it.,NAIL IT,SUCCEED,RUST,3.7579,left,0.6214,left,1.0207,5.0,0.9532,1
66ef36768bc403140fa01e35,1.0,Sense1,"- Is this safe locked? 
- No, I left it open on purpose",SAFE,BANK,HARMLESS,3.695,left,3.0438,right,1.3275,2.0,1.1301,1
66ef36768bc403140fa01e35,39.0,Joke,Humpty Dumpty was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,5.0448,right,1.1169,left,1.3098,4.0,0.8793,1
66ef36768bc403140fa01e35,40.0,Joke,Energizer bunny arrested: charged with battery,BATTERY,ASSAULT,POWERED,3.6876,left,0.6008,left,0.7948,6.0,1.0963,1
66ef36768bc403140fa01e35,19.0,Sense2,The actor ran from left to right: he was going across the stage,STAGE,THEATER,PHASE,3.6935,left,1.1462,right,1.0939,1.0,1.3844,1
66ef36768bc403140fa01e35,5.0,Sense1,Two fish in a tank. One says: When do you think we'll get fed?,TANK,WAR,WATER,4.1837,right,0.8337,right,1.373,1.0,1.219,1
66ef36768bc403140fa01e35,32.0,Joke,"I thought about going on an all-almond diet, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,3.8784,left,0.9197,left,2.3453,4.0,1.8894,1
66ef36768bc403140fa01e35,11.0,Sense2,The circus hires clowns because they are funny,FUNNY,WEIRD,LAUGHTER,2.6798,right,0.9327,right,1.1448,1.0,1.1438,1
66ef36768bc403140fa01e35,3.0,Sense1,Two friends got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,2.8492,right,0.9037,right,0.9917,1.0,1.154,1
66ef36768bc403140fa01e35,38.0,Joke,"-This coffee tastes like mud 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,4.2767,right,1.2137,left,2.9424,3.0,1.4297,1
66ef36768bc403140fa01e35,35.0,Joke,The communist loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,4.3474,right,3.2088,left,0.8917,3.0,0.7177,1
66ef36768bc403140fa01e35,16.0,Sense2,You can't breathe on the moon because there's no atmosphere,ATMOSPHERE,LIVELY,OXYGEN,2.302,right,1.0682,right,0.8521,1.0,1.134,1
66ef36768bc403140fa01e35,4.0,Sense1,"The lawyer was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,3.2445,right,0.9473,right,1.2165,1.0,1.168,1
66ef36768bc403140fa01e35,7.0,Sense1,The woman was cross-eyed because she could not control her pupils,PUPILS,STUDENTS,EYES,2.9581,right,1.2331,right,1.2766,1.0,1.1194,1
66ef36768bc403140fa01e35,13.0,Sense2,The bank had to fire a few employees because it had too many tellers,TELLERS,GOSSIP,CASHIER,4.2708,right,0.6631,right,1.9802,3.0,0.8606,1
66ef36768bc403140fa01e35,37.0,Joke,It's hard for leopards to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,3.2041,right,1.0177,left,0.9988,5.0,1.0762,1
66ef36768bc403140fa01e35,20.0,Sense2,Mac users get fewer viruses because they don't have Windows,WINDOWS,COMPUTER,GLASS,3.2224,left,1.8863,right,1.2161,1.0,1.1116,1
66ef36768bc403140fa01e35,8.0,Sense1,I told her I was going to make her mine. She loved the idea of marrying me,MINE,BELONG,QUARRY,4.3106,left,0.9637,right,2.557,1.0,1.1446,1
66ef36768bc403140fa01e35,6.0,Sense1,The problem with thieves is that they always take other people's things,TAKE,STOLEN,PERSPECTIVE,3.1685,left,1.0613,right,1.0858,1.0,1.0215,1
63d79fcd741f9cfb2f87152f,2.0,Joke,The key to excel in sports is to stay positive,POSITIVE,STEROIDS,ATTITUDE,6.178099999,right,1.902599999,right,1.8589,2.0,2.142700001,0
63d79fcd741f9cfb2f87152f,1.0,Joke,"- Is this safe to eat?
- No, it's for storing valuable objects",SAFE,BANK,HARMLESS,5.062,right,1.3343,right,1.4896,2.0,1.7926,0
63d79fcd741f9cfb2f87152f,15.0,Sense1,"I asked the chief about the spies. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,5.248200001,left,9.0454,left,1.206099999,7.0,2.7796,0
63d79fcd741f9cfb2f87152f,10.0,Joke,"-Order in the court!
-Ham and cheese on rye, your Honour.",ORDER,ASK,JUDGE,10.3927,left,4.2245,left,1.010599999,7.0,2.2727,1
63d79fcd741f9cfb2f87152f,22.0,Sense2,Jellyfish can't digest food internally. They don't have guts,GUTS,COURAGE,ORGANS,9.1718,right,2.6306,right,1.761799999,2.0,1.4955,1
63d79fcd741f9cfb2f87152f,20.0,Sense1,Prisoners don't get enough light because they don't have windows,WINDOWS,COMPUTER,GLASS,4.7335,right,2.0066,right,2.6287,2.0,2.8786,1
63d79fcd741f9cfb2f87152f,24.0,Sense2,The square is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,5.7677,right,1.7425,right,1.479,2.0,1.6063,1
63d79fcd741f9cfb2f87152f,7.0,Joke,The teacher's eyes were crossed because she could not control her pupils,PUPILS,STUDENTS,EYES,8.5865,right,2.3687,left,1.218,7.0,1.1705,1
63d79fcd741f9cfb2f87152f,4.0,Joke,"Joan d'Arc was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,5.1027,left,2.041299999,right,0.9815,1.0,1.445400001,0
63d79fcd741f9cfb2f87152f,21.0,Sense2,The calendar was useful. Its pages were numbered.,NUMBERED,LIMITED,SEQUENCE,6.1008,right,3.228,right,1.0547,2.0,1.4578,1
63d79fcd741f9cfb2f87152f,6.0,Joke,The problem with kleptomaniacs is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,10.765,right,1.935,right,1.076599999,2.0,1.5277,0
63d79fcd741f9cfb2f87152f,28.0,Sense2,"I used to make money off my savings, but I lost the interest",INTEREST,ENTHUSIASM,EARNINGS,3.53,left,4.1536,right,1.3781,1.0,1.3325,1
63d79fcd741f9cfb2f87152f,13.0,Sense1,The receptionist considered himself a teller of hard truths,TELLERS,GOSSIP,CASHIER,3.76,right,4.7997,right,1.0569,2.0,1.2971,1
63d79fcd741f9cfb2f87152f,5.0,Joke,Two fish in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,7.5085,left,4.0294,left,1.599299999,6.0,1.8265,1
63d79fcd741f9cfb2f87152f,11.0,Sense1,Cannibals don't eat rotten eggs because they taste funny,FUNNY,WEIRD,LAUGHTER,4.6207,left,2.494,left,1.6987,6.0,1.2918,0
63d79fcd741f9cfb2f87152f,17.0,Sense1,Sleepy people don't want to give up their bed covers,COVERS,DUVET,IDENTITY,2.927700001,left,3.1215,right,0.8935,5.0,3.8196,1
63d79fcd741f9cfb2f87152f,29.0,Sense2,"I thought pressing the camera button was doing nothing, but then it clicked.",IT CLICKED,INSIGHT,SOUND,4.6615,right,4.6969,right,3.3609,3.0,1.605,1
63d79fcd741f9cfb2f87152f,26.0,Sense2,I did not destroy the calendar. All I did was rip a day off.,DAY OFF,LEAVE,RIP,5.5294,left,2.4073,left,3.0236,5.0,1.6255,0
63d79fcd741f9cfb2f87152f,18.0,Sense1,Why was the belt created? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,5.9641,left,10.6247,left,1.5103,5.0,1.2435,0
63d79fcd741f9cfb2f87152f,3.0,Joke,Two cellphones got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,5.251,right,4.996299999,left,0.7869,6.0,1.4534,1
63d79fcd741f9cfb2f87152f,8.0,Joke,I told her I was going to make her mine. She has extracted two rubies so far,MINE,BELONG,QUARRY,14.4295,left,4.8232,left,0.671,7.0,2.42,1
63d79fcd741f9cfb2f87152f,27.0,Sense2,I told her that she was drawing her eyebrows too high; she looked angry,LOOKED,APPEARED,EXPRESSION,5.3288,right,2.0685,left,1.0133,5.0,1.3469,0
63d79fcd741f9cfb2f87152f,25.0,Sense2,She had a photographic negative but never developed it.,DEVELOPED,IMPROVE,FILM,3.1168,right,1.7602,right,1.0742,2.0,1.6048,1
63d79fcd741f9cfb2f87152f,19.0,Sense1,The toddler would only eat pasta: he was going through a stage,STAGE,THEATER,PHASE,6.315799999,right,1.2016,right,2.0967,2.0,1.1425,1
63d79fcd741f9cfb2f87152f,12.0,Sense1,"After seeing the salad dressing, the chef was satisfied",DRESSING,NAKED,CAESAR,3.3056,right,1.3319,left,2.2451,5.0,1.2765,0
63d79fcd741f9cfb2f87152f,23.0,Sense2,Why did the painting cost extra? Because it was framed,FRAMED,TRAPPED,WOODEN,6.672400001,left,2.368,left,1.0984,6.0,1.156,0
63d79fcd741f9cfb2f87152f,30.0,Sense2,"I saw the car didn't stop at the red light, and then it hit me.",IT HIT ME,REALISE,STRIKE,4.288299999,right,5.0507,right,0.9803,6.0,1.376400001,1
63d79fcd741f9cfb2f87152f,14.0,Sense1,"I heard he was on a roll, turns out his last three books were bestsellers.",ROLL,BREAD,SUCCESS,7.2585,right,1.242,right,1.480599999,2.0,1.4028,1
63d79fcd741f9cfb2f87152f,16.0,Sense1,"The restaurant at the resort had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,4.5973,left,2.1612,left,1.127099999,5.0,1.672,0
63d79fcd741f9cfb2f87152f,9.0,Joke,"I don't like people who take drugs, for example: airport security.",TAKE,SNATCH,USE,5.0983,right,3.0636,left,0.9645,2.0,2.8443,1
63d79fcd741f9cfb2f87152f,26.0,Sense1,I got fired from the chocolate factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,4.830599999,left,2.087200001,right,1.977900001,2.0,2.1605,1
63d79fcd741f9cfb2f87152f,19.0,Joke,The actor fell through the floorboards: he was going through a stage,STAGE,THEATER,PHASE,4.419400001,left,3.1599,right,2.117,2.0,1.2479,0
63d79fcd741f9cfb2f87152f,17.0,Joke,Secret agents don't sleep because they don't want to give away their covers,COVERS,DUVET,IDENTITY,4.424,right,1.1743,left,0.4357,7.0,2.599400001,1
63d79fcd741f9cfb2f87152f,37.0,Sense2,It's hard for leopards to have plain fur as they're always spotted.,SPOTTED,SEEN,PATTERNED,6.483700001,right,2.400099999,right,2.1426,5.0,3.1886,1
63d79fcd741f9cfb2f87152f,14.0,Joke,"I heard he was on a roll, turns out he fell asleep at the bakery.",ROLL,BREAD,SUCCESS,4.9615,left,2.608700001,left,0.4382,7.0,1.1857,1
63d79fcd741f9cfb2f87152f,22.0,Sense1,The man didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,4.801700001,left,1.4035,left,1.467599999,5.0,1.8446,0
63d79fcd741f9cfb2f87152f,25.0,Sense1,She had a bright mind but never developed it.,DEVELOPED,IMPROVE,FILM,3.0623,left,1.5489,right,0.9622,2.0,1.2798,1
63d79fcd741f9cfb2f87152f,32.0,Sense2,"Some people believe the earth is flat, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,3.412599999,right,1.147599999,right,1.6359,2.0,1.045700001,1
63d79fcd741f9cfb2f87152f,20.0,Joke,Mac users don't get enough sunlight because they don't have Windows,WINDOWS,COMPUTER,GLASS,4.8241,left,1.337599999,left,0.530599999,7.0,1.733900001,1
63d79fcd741f9cfb2f87152f,16.0,Joke,"The restaurant on the moon had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,11.0643,right,1.307900001,left,1.276299999,7.0,1.7833,1
63d79fcd741f9cfb2f87152f,21.0,Sense1,The man on death row was worried. His days were numbered.,NUMBERED,LIMITED,SEQUENCE,4.1076,left,1.2193,right,2.019599999,1.0,1.608,1
63d79fcd741f9cfb2f87152f,33.0,Sense2,"I tried a bigger hammer to fix the painting to the wall, but I couldn't nail it.",NAIL IT,SUCCEED,RUST,8.922400001,left,1.6288,right,1.2995,2.0,1.47,1
63d79fcd741f9cfb2f87152f,13.0,Joke,The bank couldn't keep any secrets because it had too many tellers,TELLERS,GOSSIP,CASHIER,5.9795,left,4.8029,left,0.8228,7.0,1.7363,1
63d79fcd741f9cfb2f87152f,15.0,Joke,"I asked the librarian for books about paranoia. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,8.385400001,right,2.3745,right,5.0791,5.0,1.375900001,0
63d79fcd741f9cfb2f87152f,31.0,Sense2,"I wanted to buy a car with a gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,5.746,right,1.4139,left,1.071099999,5.0,2.9044,0
63d79fcd741f9cfb2f87152f,40.0,Sense2,No need to plug in the toy: its battery is charged,BATTERY,ASSAULT,POWERED,4.2532,right,1.8659,right,0.56,3.0,2.2471,1
63d79fcd741f9cfb2f87152f,30.0,Sense1,"I had no idea who could have done this, and then it hit me.",IT HIT ME,REALISE,STRIKE,3.061,left,1.5843,right,4.0257,2.0,1.805400001,1
63d79fcd741f9cfb2f87152f,11.0,Joke,Cannibals don't eat clowns because they taste funny,FUNNY,WEIRD,LAUGHTER,2.469099999,right,1.5305,left,1.523099999,7.0,1.5098,1
63d79fcd741f9cfb2f87152f,39.0,Sense2,The man had broken his hip in the winter. He had a great fall.,FALL,AUTUMN,SLIP,3.4884,right,1.1406,right,1.17,1.0,1.2425,1
63d79fcd741f9cfb2f87152f,35.0,Sense2,Communists love economic equality because there are no classes,CLASSES,SCHOOL,STATUS,5.7563,right,0.8052,right,1.110599999,2.0,1.2411,1
63d79fcd741f9cfb2f87152f,29.0,Sense1,"I couldn't figure out how to solve the math problem, but then it clicked.",IT CLICKED,INSIGHT,SOUND,3.8828,left,1.6014,left,1.7346,5.0,1.894,0
63d79fcd741f9cfb2f87152f,18.0,Joke,Why was the belt arrested? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,10.9175,right,4.5486,left,0.635900001,7.0,1.4608,1
63d79fcd741f9cfb2f87152f,12.0,Joke,"After seeing the salad dressing, the tomato turned red",DRESSING,NAKED,CAESAR,5.7772,right,3.3472,left,1.858099999,6.0,1.3146,1
63d79fcd741f9cfb2f87152f,23.0,Sense1,Why did your brother go to jail? Because he was framed,FRAMED,TRAPPED,WOODEN,4.026,left,1.8301,right,2.575900001,2.0,1.3344,1
63d79fcd741f9cfb2f87152f,24.0,Sense1,A mortuary can be thought of as a dead center,DEAD CENTER,COFFIN,MIDDLE,3.4318,left,2.987700001,right,4.065099999,2.0,1.1522,1
63d79fcd741f9cfb2f87152f,34.0,Sense2,"I used to vote for the left, I'm all right now.",ALL RIGHT,OK,DIRECTION,3.251700001,right,3.6174,right,2.0383,2.0,1.0607,1
63d79fcd741f9cfb2f87152f,28.0,Sense1,"I used to be into chess, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,2.6052,left,1.075,right,3.348099999,2.0,1.1372,1
63d79fcd741f9cfb2f87152f,38.0,Sense2,"-Did you grind the nutmeg recently?
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,5.003400001,right,1.7135,right,1.031,3.0,0.9963,1
63d79fcd741f9cfb2f87152f,27.0,Sense1,She wasn't expecting me because I came unannounced; she looked surprised.,LOOKED,APPEARED,EXPRESSION,4.0314,right,1.2607,right,1.559900001,2.0,1.2077,1
63d79fcd741f9cfb2f87152f,36.0,Sense2,How do you make the bride fast? Take away her food.,FAST,QUICK,HUNGRY,4.0908,right,1.138599999,left,2.152099999,6.0,1.273599999,0
63d79fcd741f9cfb2f87152f,23.0,Joke,Why did the painting go to jail? Because it was framed,FRAMED,TRAPPED,WOODEN,4.2687,left,1.9427,right,4.699400001,2.0,2.152,0
63d79fcd741f9cfb2f87152f,39.0,Sense1,The University Student was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,4.7512,left,2.5673,right,5.372599999,3.0,1.252799999,1
63d79fcd741f9cfb2f87152f,36.0,Sense1,How do you make the car fast? Take away the brakes.,FAST,QUICK,HUNGRY,2.8278,right,0.741099999,right,2.5803,2.0,1.4079,1
